title:p6_vid_2, start timestamp:2019-11-24T23:22:30.055666-05:00, stop timestamp:2019-11-24T23:24:46.479962-05:00, headset type:INSIGHT, headset serial:5A68CC28, headset firmware:925, subject name:sdahiya, channels:25, sampling rate:8, samples:559       , version:2.0
Timestamp,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1574655762.122747,20.031364,4.637058,0.749890,0.603691,1.022629,31.568127,21.592546,21.114363,38.227268,37.036545,8.984343,0.758687,3.708170,0.478715,0.265474,19.744589,0.472013,0.416712,0.248364,0.179398,10.827008,3.902383,1.082371,0.748546,1.259091
1574655762.248730,37.683273,6.664950,0.858648,0.497765,1.079619,28.051140,21.222057,22.878567,34.821743,38.108799,9.019163,0.856439,3.630698,0.520935,0.238381,20.879690,0.627099,0.406929,0.234609,0.172740,18.360369,5.132331,1.442695,0.608530,1.324659
1574655762.374614,57.378628,8.526773,0.919811,0.510991,1.086259,24.296999,21.092215,24.172213,31.486370,38.782295,8.749056,1.045308,3.494581,0.545177,0.220254,21.532587,0.840153,0.388963,0.229600,0.162247,26.625931,5.977373,1.809121,0.571858,1.345679
1574655762.500697,73.309822,9.639896,0.911311,0.639625,1.035011,22.346844,22.056616,24.854799,28.937582,38.855297,8.319382,1.330327,3.310832,0.537662,0.221450,21.628956,1.068257,0.349629,0.231148,0.150650,33.145275,6.171274,2.074276,0.640495,1.310021
1574655762.626980,80.142578,9.627977,0.838052,0.837387,0.940272,22.839823,24.273401,25.008701,27.114128,38.311592,7.986958,1.685734,3.078508,0.503422,0.247450,21.296618,1.268182,0.294053,0.235545,0.141470,35.635296,5.673763,2.166607,0.783088,1.222188
1574655762.753263,75.564804,8.474305,0.732894,1.041853,0.835779,25.017170,27.055090,24.882803,25.610329,37.389782,7.975879,2.039618,2.809454,0.460351,0.294220,20.826178,1.402714,0.237547,0.240563,0.137658,33.501366,4.654651,2.064953,0.953570,1.105636
1574655762.879447,61.395077,6.598760,0.658132,1.196466,0.757666,27.274988,29.212069,24.688833,24.026020,36.533596,8.341465,2.292065,2.552675,0.430514,0.348798,20.525339,1.445003,0.196603,0.245839,0.139907,27.436300,3.473794,1.858552,1.102785,0.991433
1574655763.005330,42.453487,4.635927,0.674159,1.270399,0.732464,27.991354,29.645958,24.565701,22.107330,36.184845,8.939432,2.364566,2.388865,0.432879,0.394208,20.623735,1.384247,0.185725,0.251651,0.146495,19.666790,2.507325,1.694110,1.193029,0.909443
1574655763.131314,24.502672,3.149628,0.797582,1.262249,0.763606,26.388157,28.250721,24.552671,20.024485,36.565216,9.501473,2.235691,2.377903,0.473480,0.415716,21.176373,1.238838,0.206889,0.257925,0.153949,12.426509,1.989041,1.683452,1.207109,0.873425
1574655763.257197,11.764885,2.389527,0.994950,1.197370,0.833078,22.809986,25.666019,24.200691,18.465830,37.855091,9.775100,1.960587,2.532618,0.540117,0.406378,22.042540,1.052064,0.253349,0.264858,0.159258,7.492333,1.911661,1.867146,1.158179,0.878109
1574655763.383181,5.165733,2.248671,1.203727,1.110489,0.913519,18.273003,22.914864,23.340857,18.404943,40.251617,9.658347,1.636689,2.811909,0.611346,0.369572,22.996815,0.871939,0.311202,0.272940,0.162402,5.059791,2.088261,2.177466,1.083444,0.906646
1574655763.509164,3.073572,2.408756,1.362665,1.031774,0.977538,13.948738,20.730370,22.287592,20.976717,43.746990,9.228842,1.351747,3.134934,0.668169,0.317479,23.835451,0.725546,0.365956,0.280685,0.165708,4.380759,2.286841,2.470236,1.027565,0.941349
1574655763.635248,2.741844,2.556588,1.421547,0.975616,1.003256,11.028294,19.288029,21.544369,26.434460,47.969563,8.702548,1.153053,3.411036,0.705671,0.265522,24.435139,0.615502,0.410745,0.284344,0.171082,4.285543,2.333266,2.589282,1.015204,0.966638
1574655763.761231,2.885209,2.659235,1.372869,0.940240,0.983410,10.190091,18.406830,21.476175,33.846699,52.272919,8.323511,1.039217,3.570668,0.731710,0.226322,24.727999,0.542469,0.448789,0.281911,0.178036,4.353853,2.284985,2.475551,1.044849,0.973894
1574655763.886915,3.289380,2.873770,1.230054,0.915650,0.928356,11.794196,17.712368,22.091694,41.282169,55.914406,8.204398,0.979507,3.576124,0.753603,0.206576,24.648600,0.508492,0.494274,0.275597,0.183639,4.583477,2.346869,2.152557,1.090650,0.964297
1574655764.012698,4.046795,3.430734,1.033573,0.892946,0.860498,15.655347,16.899858,22.758863,46.702038,58.628551,8.259847,0.931599,3.421598,0.768366,0.205529,24.177326,0.503964,0.560117,0.269563,0.183945,5.003154,2.748819,1.725017,1.118294,0.944988
1574655764.138582,5.022174,4.404622,0.837274,0.871375,0.802442,21.274868,16.004278,22.511477,48.759418,61.249619,8.272261,0.871925,3.156199,0.767665,0.216146,23.353481,0.520278,0.648054,0.266772,0.176541,5.462864,3.560932,1.315128,1.111343,0.922802
1574655764.264466,5.835680,5.605947,0.694510,0.856296,0.765427,27.557234,15.278786,20.783758,47.430202,65.203415,8.063573,0.817176,2.886579,0.745544,0.229047,22.304993,0.543849,0.743758,0.267954,0.162102,5.686529,4.616154,1.016279,1.080063,0.897757
1574655764.390349,6.124303,6.647880,0.635117,0.853367,0.745314,32.911667,14.785754,17.656244,43.967606,71.249031,7.656922,0.803816,2.724234,0.702733,0.237276,21.240770,0.561097,0.819568,0.273797,0.144319,5.493423,5.570848,0.862963,1.045549,0.861601
1574655764.516233,5.732508,7.134948,0.653745,0.863400,0.726961,35.942410,14.359523,13.856519,40.442581,78.791069,7.245763,0.857317,2.741743,0.645287,0.237945,20.400621,0.574546,0.853647,0.284729,0.128516,4.883801,6.056516,0.830352,1.022578,0.803848
1574655764.642116,4.799744,6.852017,0.714544,0.885256,0.697345,35.902737,13.634012,10.246941,38.571327,85.978294,7.053219,0.965084,2.948095,0.584697,0.232122,19.943462,0.591405,0.840328,0.298637,0.119787,4.060295,5.881298,0.861718,1.011767,0.723860
1574655764.768000,3.655562,5.863495,0.767700,0.904514,0.654067,33.137806,12.440121,7.739085,38.678204,90.465088,7.224427,1.089565,3.278938,0.537861,0.223859,19.907953,0.619017,0.788681,0.311035,0.121034,3.271856,5.089351,0.894878,0.990512,0.635729
1574655764.895835,2.750462,4.491780,0.777829,0.901506,0.607324,28.467329,10.938294,6.908577,39.780815,90.377998,7.745070,1.188262,3.632348,0.518339,0.218497,20.235809,0.658853,0.722850,0.318354,0.132393,2.717463,3.956728,0.889888,0.928756,0.560822
1574655765.024027,2.354957,3.146688,0.759364,0.869015,0.571800,23.258894,9.585397,7.742766,40.177799,85.350754,8.444587,1.223340,3.914757,0.527838,0.220370,20.764196,0.703346,0.678493,0.320549,0.151537,2.483597,2.825773,0.845505,0.814339,0.515467
1574655765.152083,2.488325,2.145105,0.749809,0.818794,0.556642,18.643848,8.757528,9.676792,38.581699,77.076424,9.109161,1.187504,4.081642,0.556529,0.231419,21.323547,0.753722,0.677566,0.320645,0.174395,2.467868,1.967531,0.769049,0.666840,0.503622
1574655765.280145,2.899610,1.597512,0.779049,0.776287,0.559927,15.269306,8.645860,11.967965,34.768635,68.566025,9.575692,1.105651,4.154051,0.592429,0.250422,21.862400,0.829220,0.717111,0.320707,0.196461,2.531905,1.489531,0.671923,0.520392,0.517474
1574655765.407720,3.310518,1.398324,0.850077,0.764142,0.570038,13.156993,9.153124,13.990709,29.806934,62.558090,9.798620,1.005434,4.198905,0.626038,0.272552,22.404188,0.939284,0.772531,0.319992,0.213321,2.538982,1.305364,0.576368,0.411337,0.544055
1574655765.535383,3.475089,1.348794,0.934806,0.782607,0.572240,12.025044,9.865963,15.610265,25.461426,60.088211,9.854997,0.912229,4.263295,0.651681,0.291272,22.949434,1.062156,0.805406,0.316425,0.222139,2.475495,1.253422,0.504624,0.360843,0.570550
1574655765.663313,3.341101,1.274179,0.984384,0.808322,0.557961,11.475586,10.310656,16.830227,23.090075,60.272285,9.857759,0.854576,4.343640,0.662234,0.302080,23.465548,1.168854,0.789535,0.308025,0.222267,2.325394,1.185175,0.469505,0.363802,0.590337
1574655765.791204,2.940207,1.135499,1.004320,0.809382,0.529484,11.113718,10.184604,17.698915,22.829206,61.029060,9.865090,0.848552,4.395176,0.650549,0.304248,23.902367,1.232604,0.726205,0.294269,0.216059,2.135660,1.063007,0.506209,0.398251,0.602131
1574655765.918207,2.464039,0.973985,1.063786,0.761538,0.497969,11.205922,9.781478,18.337946,24.028273,60.613361,9.852949,0.890903,4.357170,0.616301,0.300402,24.151949,1.237530,0.636608,0.275431,0.208479,1.988465,0.921766,0.661366,0.435841,0.605479
1574655766.045542,2.123641,0.876315,1.237091,0.664411,0.476884,13.013697,9.830406,18.764500,25.671286,58.555244,9.730885,0.954694,4.216340,0.570846,0.294332,24.057043,1.199649,0.550363,0.252744,0.204732,2.018211,0.833441,0.955994,0.455237,0.599706
1574655766.172926,2.106113,0.925422,1.531191,0.540165,0.471009,17.790447,11.177709,18.935230,27.152725,55.469872,9.402627,1.001526,4.015842,0.529507,0.289092,23.520670,1.158378,0.491071,0.231108,0.207010,2.316035,0.875679,1.343406,0.449903,0.581785
1574655766.300079,2.469660,1.135707,1.858313,0.417561,0.471875,25.639118,14.304488,18.732624,28.389288,52.397530,8.837603,1.009373,3.820257,0.500463,0.285424,22.612040,1.148120,0.465232,0.217695,0.213705,2.880733,1.079581,1.706342,0.425596,0.546434
1574655766.427151,3.099476,1.456717,2.105090,0.325136,0.465645,34.935776,18.786325,18.106892,29.522718,50.300137,8.100024,0.973428,3.698483,0.482963,0.281334,21.614267,1.184811,0.466272,0.215998,0.220235,3.573084,1.407491,1.951917,0.400288,0.492420
1574655766.554105,3.775306,1.796362,2.176405,0.287313,0.443752,42.869156,23.253864,16.999495,30.690207,49.823055,7.348753,0.902135,3.707464,0.471974,0.273152,20.896955,1.246229,0.491247,0.224679,0.221453,4.231396,1.787761,2.037220,0.401164,0.427092
